question_ref,id,answer,timestamp,user_id,necessary,validity,map_count,question_text,spatial_relationship,noinfo_reason,expected_answer,count
q_1125,809,Leucaena Forest,2025-08-26 03:41:35.047156+00,23,yes,Can be answered,Multi,"Within the Tinian Military Lease Area, identify the 30 ft Transects Terrestrial Survey Area located between 'Runway Able' and 'Runway Charlie'. What is the dominant 'Vegetation Type' in this area?",Equal,,Leucaena Forest,2
q_1125,951,Leucaena Forest,2025-08-27 01:49:20.446048+00,13,yes,Can be answered,Multi,"Within the Tinian Military Lease Area, identify the 30 ft Transects Terrestrial Survey Area located between 'Runway Able' and 'Runway Charlie'. What is the dominant 'Vegetation Type' in this area?",Equal,,Leucaena Forest,2
q_1125,1004,Scrub/Shrub,2025-08-27 06:04:02.235227+00,12,yes,Can be answered,Multi,"Within the Tinian Military Lease Area, identify the 30 ft Transects Terrestrial Survey Area located between 'Runway Able' and 'Runway Charlie'. What is the dominant 'Vegetation Type' in this area?",Equal,,Leucaena Forest,2
q_1126,637,Oregon Board of Forestry; BLM; Millicoma Tree Farm,2025-08-25 04:27:42.778676+00,14,,Can be answered,Single,"Which 'Land Ownership' category, other than 'Other Private', shares a boundary with the 'HCP Permit Area' located near Devil's Staircase Wilderness?",Border,,Oregon Board of Forestry; BLM; Millicoma Tree Farm,2
q_1126,810,Oregon Board of Forestry; BLM; Millicoma Tree Farm,2025-08-26 03:49:54.918596+00,23,,Can be answered,Single,"Which 'Land Ownership' category, other than 'Other Private', shares a boundary with the 'HCP Permit Area' located near Devil's Staircase Wilderness?",Border,,Oregon Board of Forestry; BLM; Millicoma Tree Farm,2
q_1126,888,Millicoma Tree Farm,2025-08-26 06:08:34.756303+00,15,,Can be answered,Single,"Which 'Land Ownership' category, other than 'Other Private', shares a boundary with the 'HCP Permit Area' located near Devil's Staircase Wilderness?",Border,,Oregon Board of Forestry; BLM; Millicoma Tree Farm,2
q_1129,813,3,2025-08-26 04:00:17.303569+00,23,,Can be answered,Single,"Identify all 'Sharp Curves' roadway lines that cross a boundary between two townships. For these sharp curve segments, how many 'Sight Distance' points are located along them? (If a sight distance symbol has two arrows originating from it, count it as one point.)",Intersect,,3,2
q_1129,991,3,2025-08-27 05:52:11.112774+00,21,,Can be answered,Single,"Identify all 'Sharp Curves' roadway lines that cross a boundary between two townships. For these sharp curve segments, how many 'Sight Distance' points are located along them? (If a sight distance symbol has two arrows originating from it, count it as one point.)",Intersect,,3,2
q_1129,1039,16,2025-08-27 23:31:39.72619+00,20,,Can be answered,Single,"Identify all 'Sharp Curves' roadway lines that cross a boundary between two townships. For these sharp curve segments, how many 'Sight Distance' points are located along them? (If a sight distance symbol has two arrows originating from it, count it as one point.)",Intersect,,3,2
q_1130,814,WEST FORK MILLICOMA RIVER; DEAN CREEK - UMPQUA RIVER,2025-08-26 04:03:15.889703+00,23,yes,Can be answered,Multi,"Every 'Study Area Subwatershed' is labeled (e.g., GLENN CREEK). Within the HCP Permit Area, identify the inner hole that lies along the boundary between Douglas County and Coos County. Which two 'Study Area Subwatersheds' are touched by this inner hole?",Border,,WEST FORK MILLICOMA RIVER; DEAN CREEK UMPQUA RIVER,2
q_1130,952,WEST FORK MILLICOMA RIVER; DEAN CREEK - UMPQUA RIVER,2025-08-27 01:54:01.805569+00,13,yes,Map doesn't contain information to answer the question,Multi,"Every 'Study Area Subwatershed' is labeled (e.g., GLENN CREEK). Within the HCP Permit Area, identify the inner hole that lies along the boundary between Douglas County and Coos County. Which two 'Study Area Subwatersheds' are touched by this inner hole?",Border,Inner hole is ambiguous,WEST FORK MILLICOMA RIVER; DEAN CREEK UMPQUA RIVER,2
q_1130,1005,WESTFORK MILLICOMA RIVER; SCHOLFIELD CREEK,2025-08-27 06:12:16.51885+00,12,yes,Map doesn't contain information to answer the question,Multi,"Every 'Study Area Subwatershed' is labeled (e.g., GLENN CREEK). Within the HCP Permit Area, identify the inner hole that lies along the boundary between Douglas County and Coos County. Which two 'Study Area Subwatersheds' are touched by this inner hole?",Border,"Question can be answered, but not sure whether this is the expected answer",WEST FORK MILLICOMA RIVER; DEAN CREEK UMPQUA RIVER,2
q_1132,791,OU C; OU D,2025-08-26 02:49:19.039155+00,16,,Can be answered,Single,"Within the Bremerton Waterfront Infrastructure area, which 'OU Boundaries' do not share a border with the 'Naval Restricted Area (NRA 2)' line?",Border,,OU C; OU D,2
q_1132,816,OU C,2025-08-26 04:08:18.727198+00,23,,Can be answered,Single,"Within the Bremerton Waterfront Infrastructure area, which 'OU Boundaries' do not share a border with the 'Naval Restricted Area (NRA 2)' line?",Border,,OU C; OU D,2
q_1132,875,OU C; OU D,2025-08-26 05:14:08.961281+00,17,,Can be answered,Single,"Within the Bremerton Waterfront Infrastructure area, which 'OU Boundaries' do not share a border with the 'Naval Restricted Area (NRA 2)' line?",Border,,OU C; OU D,2
q_1137,793,North East,2025-08-26 02:52:11.061816+00,16,yes,Can be answered,Multi,What is the orientation of the 'Station No. 1 Intakes' in relation to the 'Switchyard' within the Turner Falls and Northfield Mountain project area?,Orientation,,West,2
q_1137,821,West,2025-08-26 04:25:53.865467+00,23,yes,Can be answered,Multi,What is the orientation of the 'Station No. 1 Intakes' in relation to the 'Switchyard' within the Turner Falls and Northfield Mountain project area?,Orientation,,West,2
q_1137,877,West,2025-08-26 05:14:23.743044+00,17,yes,Can be answered,Multi,What is the orientation of the 'Station No. 1 Intakes' in relation to the 'Switchyard' within the Turner Falls and Northfield Mountain project area?,Orientation,,West,2
q_1141,640,Kinsinger Farm,2025-08-25 04:37:37.285176+00,14,yes,Can be answered,Multi,What is the name of the 'Potentially Eligible Historic Resources' area that shares a border with the 'MD Priority Funding Areas'?,Border,,Kinsinger Farm,2
q_1141,825,Kinsinger Farm; National Road,2025-08-26 04:39:58.192105+00,23,yes,Map doesn't contain information to answer the question,Multi,What is the name of the 'Potentially Eligible Historic Resources' area that shares a border with the 'MD Priority Funding Areas'?,Border,"The line entities are also 'Potentially Eligible Resources' type of areas. So National Road is also part of the answer.
Suggested Modification:
What are the names of the 'Potentially Eligible Resources' areas that share borders with the 'MD Priority Funding Areas'?",Kinsinger Farm,2
q_1141,891,Kinsinger Farm,2025-08-26 06:12:20.772202+00,15,yes,Can be answered,Multi,What is the name of the 'Potentially Eligible Historic Resources' area that shares a border with the 'MD Priority Funding Areas'?,Border,,Kinsinger Farm,2
q_1142,464,,2025-08-23 05:05:53.347969+00,17,yes,Map doesn't contain information to answer the question,Multi,Identify the 'Federal Opportunity Zone' within the Meyersdale Transportation 'Study Area'. What is the 'Minority Population Percentage by Block Group (2020 Decennial Data)' for this region? Provide the answer in the exact range format ({number}-{number}) without the percentage (%) symbol.,Equal,I can not match the two maps information.,3.01-6.00,2
q_1142,794,3.01-6.00,2025-08-26 02:56:23.495353+00,16,yes,Can be answered,Multi,Identify the 'Federal Opportunity Zone' within the Meyersdale Transportation 'Study Area'. What is the 'Minority Population Percentage by Block Group (2020 Decennial Data)' for ttunity Zone' within the Meyersdale Transportation 'Study Area'. What is the 'Minority Population Percentage by Block Group (2020 Decennial Data)' for this region? Provide the answer in the exact range format ({number}-{number}) without the percentage (%) symbol.,Equal,,3.01-6.00,2
q_1142,826,3.01% - 6.00%,2025-08-26 04:44:17.50868+00,23,yes,Can be answered,Multi,Identify the 'Federal Oppore approximate straight-line distance between the SLC-6 Launch Site and the 2 psf contour of the Falcon Heavy Launch line?,Equal,,3.01-6.00,2
q_1145,829,1,2025-08-26 04:48:17.774716+00,23,yes,Can be answered,Multi,'Surface Radar Sites' are labeled in the format 'Surface Radar Site #'. How many of these sites are located within the Composite SDZ boundary?,Within,,1,2
q_1145,955,Surface Radar Site 2,2025-08-27 01:58:18.256341+00,13,yes,Can be answered,Multi,'Surface Radar Sites' are labeled in the format 'Surface Radar Site #'. How many of these sites are located within the Composite SDZ boundary?,Within,,1,2
q_1145,1008,1,2025-08-27 06:15:19.810145+00,12,yes,Can be answered,Multi,'Surface Radar Sites' are labeled in the format 'Surface Radar Site #'. How many of these sites are located within the Composite SDZ boundary?,Within,,1,2
q_1149,833,19; 30; 23; 33,2025-08-26 04:54:45.032391+00,23,yes,Can be answered,Multi,Identify the study area under 'Maryland Census Tract 3' 'Census Block Groups' 1. What are the numbers of the 'Waste Sites' located within this region?,Within,,19; 30; 23; 33,2
q_1149,999,22; 21,2025-08-27 05:58:41.256189+00,21,yes,Can be answered,Multi,Identify the study area under 'Maryland Census Tract 3' 'Census Block Groups' 1. What are the numbers of the 'Waste Sites' located within this region?,Within,,19; 30; 23; 33,2
q_1149,1043,19; 30; 23; 33,2025-08-27 23:35:35.127866+00,20,,Can be answered,Multi,Identify the study area under 'Maryland Census Tract 3' 'Census Block Groups' 1. What are the numbers of the 'Waste Sites' located within this region?,Within,,19; 30; 23; 33,2
q_1151,642,4548 North Rampart Street,2025-08-25 04:46:39.655102+00,14,yes,Can be answered,Multi,"Identify the boundary between the 'Proposed Expansion of the Bywater Historic District' and the 'Bywater Historic District'. Among the 'Newly Recorded Historic Structures' located within the 'Bywater Historic District', which structure is farthest from this boundary?",Distance,,4548 North Rampart Street,2
q_1151,838,4548 North Rampart Street,2025-08-26 04:58:23.356733+00,23,yes,Can be answered,Multi,"Identify the boundary between the 'Proposed Expansion of the Bywater Historic District' and the 'Bywater Historic District'. Among the 'Newly Recorded Historic Structures' located within the 'Bywater Historic District', which structure is farthest from this boundary?",Distance,,4548 North Rampart Street,2
q_1151,893,4548 North Pampart Street,2025-08-26 06:16:33.759576+00,15,yes,Can be answered,Multi,"Identify the boundary between the 'Proposed Expansion of the Bywater Historic District' and the 'Bywater Historic District'. Among the 'Newly Recorded Historic Structures' located within the 'Bywater Historic District', which structure is farthest from this boundary?",Distance,,4548 North Rampart Street,2
q_1154,850,South East,2025-08-26 05:02:11.538645+00,23,yes,Can be answered,Multi,What is the orientation of the 'Delta Substation' in relation to 'Launch Complex 39A'?,Orientation,,South East,2
q_1154,1000,South East,2025-08-27 06:00:17.482116+00,21,yes,Can be answered,Multi,What is the orientation of the 'Delta Substation' in relation to 'Launch Complex 39A'?,Orientation,,South East,2
q_1154,1044,South,2025-08-27 23:36:10.999389+00,20,,Can be answered,Multi,What is the orientation of the 'Delta Substation' in relation to 'Launch Complex 39A'?,Orientation,,South East,2
q_1155,863,Place of Worship,2025-08-26 05:08:38.211393+00,23,,Can be answered,Single,"Within the Study Area of Meyersdale, there are seven different community resources (e.g., EMS and Medical). Identify the community resource points that are located south of the Natural Gas Pipeline. What type of community resource are these points?",Orientation,,Place of Worship,2
q_1155,958,Place of Worship,2025-08-27 02:00:57.132931+00,13,,Can be answered,Single,"Within the Study Area of Meyersdale, there are seven different community resources (e.g., EMS and Medical). Identify the community resource points that are located south of the Natural Gas Pipeline. What type of community resource are these points?",Orientation,,Place of Worship,2
q_1155,1010,,2025-08-27 06:18:32.23006+00,12,,Map doesn't contain information to answer the question,Single,"Within the Study Area of Meyersdale, there are seven different community resources (e.g., EMS and Medical). Identify the community resource points that are located south of the Natural Gas Pipeline. What type of community resource are these points?",Orientation,There are no community resource points that are located south of the Natural Gas Pipeline (?),Place of Worship,2
q_1157,797,Pina-1,2025-08-26 03:02:34.650921+00,16,yes,Can be answered,Multi,"In Tinian, each 'Heritiera longipetiolata' species observation area is associated with a name (e.g., Pina-10). Which observation area is located closest to the Noise Sensitive Receptor labeled 'T15'?",Distance,,Masalok-1,2
q_1157,870,Masalok-1,2025-08-26 05:11:32.630538+00,23,yes,Can be answered,Multi,"In Tinian, each 'Heritiera longipetiolata' species observation area is associated with a name (e.g., Pina-10). Which observation area is located closest to the Noise Sensitive Receptor labeled 'T15'?",Distance,,Masalok-1,2
q_1157,881,Masalok-1,2025-08-26 05:15:15.643188+00,17,yes,Can be answered,Multi,"In Tinian, each 'Heritiera longipetiolata' species observation area is associated with a name (e.g., Pina-10). Which observation area is located closest to the Noise Sensitive Receptor labeled 'T15'?",Distance,,Masalok-1,2
q_2001,1000,LEA-107822,8/9/25 2:16,33,,Can be answered,Single,The gold (Au) prospect “R” Zone falls within which claim block of the High Lake Prospect?,Within,,LEA-107822,2
q_2001,1001,LEA-107822,8/11/25 21:19,34,,Can be answered,Single,The gold (Au) prospect “R” Zone falls within which claim block of the High Lake Prospect?,Within,,LEA-107822,2
q_2001,1002,LEA-107823,8/12/25 22:31,35,,Can be answered,Single,The gold (Au) prospect “R” Zone falls within which claim block of the High Lake Prospect?,Within,,LEA-107822,2
q_2002,1003,2579161; 2579162; 2578163; 2579164; BM-698,8/9/25 2:16,33,,Can be answered,Multi,Which mining tile(s) of Agnico Eagle LaRonde Property shares border with the mining tile consisting LZ5 Portal?,Border,,2579161; 2579162; 2579163; 2579164; BM-698,2
q_2002,1004,2579161; 2579162; 2579163; 2579164; BM-698,8/11/25 21:19,34,,Can be answered,Multi,Which mining tile(s) of Agnico Eagle LaRonde Property shares border with the mining tile consisting LZ5 Portal?,Border,,2579161; 2579162; 2579163; 2579164; BM-698,2
q_2002,1005,ELCOCO,8/12/25 22:31,35,,Can be answered,Multi,Which mining tile(s) of Agnico Eagle LaRonde Property shares border with the mining tile consisting LZ5 Portal?,Border,,2579161; 2579162; 2579163; 2579164; BM-698,2
q_2005,1012,6,8/9/25 2:16,33,,Can be answered,Single,How many claim blocks of Capstone Mining Concession does the northern border of Resource Limit pass through?,Intersect,,6,2
q_2005,1013,6,8/11/25 21:19,34,,Can be answered,Single,How many claim blocks of Capstone Mining Concession does the northern border of Resource Limit pass through?,Intersect,,6,2
q_2005,1014,None,8/12/25 22:31,35,,Map doesn't contain information to answer the question,Single,How many claim blocks of Capstone Mining Concession does the northern border of Resource Limit pass through?,Intersect,,6,2
q_2007,1018,North West,8/9/25 2:16,33,,Can be answered,Single,What is the orientation of La Pista in relation to population center (centro poblado) Bonanza within the Bonanza concession area?,Orientation,,North West,2
q_2007,1019,North West,8/11/25 21:19,34,,Can be answered,Single,What is the orientation of La Pista in relation to population center (centro poblado) Bonanza within the Bonanza concession area?,Orientation,,North West,2
q_2007,1020,South East,8/12/25 22:31,35,,Can be answered,Single,What is the orientation of La Pista in relation to population center (centro poblado) Bonanza within the Bonanza concession area?,Orientation,,North West,2
q_2008,1021,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Single,Which project area of MON Concession boundary has the most drill hole collar?,Within,,MUL,2
q_2008,1022,MUL,8/11/25 21:19,34,,Can be answered,Single,Which project area of MON Concession boundary has the most drill hole collar?,Within,,MUL,2
q_2008,1023,MUL,8/12/25 22:31,35,,Can be answered,Single,Which project area of MON Concession boundary has the most drill hole collar?,Within,,MUL,2
q_2009,1024,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Multi,Which feature on the infrastructure map corresponds to Existing Component 60 of the Santander project?,Equal,,Worker camp,2
q_2009,1025,Worker camp,8/11/25 21:19,34,,Can be answered,Multi,Which feature on the infrastructure map corresponds to Existing Component 60 of the Santander project?,Equal,,Worker camp,2
q_2009,1026,Worker camp,8/12/25 22:31,35,,Can be answered,Multi,Which feature on the infrastructure map corresponds to Existing Component 60 of the Santander project?,Equal,,Worker camp,2
q_2013,1036,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Single,What is the shortest straight line distance from Eden Project to Eden 2 Claim?,Distance,,1.5 km,2
q_2013,1037,0.75 kilometers,8/11/25 21:19,34,,Can be answered,Single,What is the shortest straight line distance from Eden Project to Eden 2 Claim?,Distance,,1.5 km,2
q_2013,1038,3 Kilometers,8/12/25 22:31,35,,Can be answered,Single,What is the shortest straight line distance from Eden Project to Eden 2 Claim?,Distance,,1.5 km,2
q_2017,1048,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Multi,Which vein zone within the Sonoro concession area is located closest to the mining claim that contains the Cerro Prieto Mine?,Distance,,Huevo de Oro,2
q_2017,1049,Huevo de Oro,8/11/25 21:19,34,,Can be answered,Multi,Which vein zone within the Sonoro concession area is located closest to the mining claim that contains the Cerro Prieto Mine?,Distance,,Huevo de Oro,2
q_2017,1050,HUEVO DE ORO,8/12/25 22:31,35,,Can be answered,Multi,Which vein zone within the Sonoro concession area is located closest to the mining claim that contains the Cerro Prieto Mine?,Distance,,Huevo de Oro,2
q_2021,1060,South,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Multi,What is the position of the New 2B2 Pegmatite relative to Pegmatite #2 within the Raleigh Lake Project claim boundary?,Orientation,,South,2
q_2021,1061,South,8/11/25 21:19,34,,Can be answered,Multi,What is the position of the New 2B2 Pegmatite relative to Pegmatite #2 within the Raleigh Lake Project claim boundary?,Orientation,,South,2
q_2021,1062,North,8/12/25 22:31,35,,Can be answered,Multi,What is the position of the New 2B2 Pegmatite relative to Pegmatite #2 within the Raleigh Lake Project claim boundary?,Orientation,,South,2
q_2025,1072,North,8/9/25 2:16,33,,Can be answered,Single,What is the position of Stream 3 catch basin in relation to stream catch 2 basin?,Orientation,,North,2
q_2025,1073,North East,8/11/25 21:19,34,,Can be answered,Single,What is the position of Stream 3 catch basin in relation to stream catch 2 basin?,Orientation,,North,2
q_2025,1074,West,8/12/25 22:31,35,,Can be answered,Single,What is the position of Stream 3 catch basin in relation to stream catch 2 basin?,Orientation,,North,2
q_2026,1075,1078867,8/9/25 2:16,33,,Can be answered,Multi,Which Trailbreaker claim block within the Atsutla Gold Project contains site verification sample 612358?,Within,,1078867,2
q_2026,1076,1078867,8/11/25 21:19,34,,Can be answered,Multi,Which Trailbreaker claim block within the Atsutla Gold Project contains site verification sample 612358?,Within,,1078867,2
q_2026,1077,1089790,8/12/25 22:31,35,,Can be answered,Multi,Which Trailbreaker claim block within the Atsutla Gold Project contains site verification sample 612358?,Within,,1078867,2
q_2027,1078,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Single,What is the shortest distance between the largest follow-up area within the NHK property and the property's boundary?,Distance,,3.2 km,2
q_2027,1079,4 km,8/11/25 21:19,34,,Can be answered,Single,What is the shortest distance between the largest follow-up area within the NHK property and the property's boundary?,Distance,,3.2 km,2
q_2027,1080,3 Km,8/12/25 22:31,35,,Can be answered,Single,What is the shortest distance between the largest follow-up area within the NHK property and the property's boundary?,Distance,,3.2 km,2
q_2028,1081,None,8/9/25 2:16,33,,Map doesn't contain information to answer the question,Multi,Which claim block(s) of the UEX Christie Lake Project are crossed by the power line?,Intersect,,CBS 8027; S-101722,2
q_2028,1082,CBS 8027; S-101722,8/11/25 21:19,34,,Can be answered,Multi,Which claim block(s) of the UEX Christie Lake Project are crossed by the power line?,Intersect,,CBS 8027; S-101722,2
q_2028,1083,CBS 8027; S-101722,8/12/25 22:31,35,,Can be answered,Multi,Which claim block(s) of the UEX Christie Lake Project are crossed by the power line?,Intersect,,CBS 8027; S-101722,2
q_3002,1093,TFS21-07,8/8/25 17:00,36,,Can be answered,Single,Which 2021 Drill Collars in Tenure K14955 of Nighthawk Gold Corp is the longest?,Distance,,TFS21-07,2
q_3002,1094,None,8/9/25 4:26,37,,Map doesn't contain information to answer the question,Single,Which 2021 Drill Collars in Tenure K14955 of Nighthawk Gold Corp is the longest?,Distance,,TFS21-07,2
q_3002,1095,TFS21-07,8/9/25 22:52,38,,Can be answered,Single,Which 2021 Drill Collars in Tenure K14955 of Nighthawk Gold Corp is the longest?,Distance,,TFS21-07,2
q_3006,1105,None,8/8/25 17:00,36,,Map doesn't contain information to answer the question,Single,Golden Sky Minerals Corp owns Bullseye property. Which company’s property shares the longest continuous boundary with Bullseye property? Give the name of the company as shown on the legend.,Border,,White Gold Corp,2
q_3006,1106,White Gold Corp,8/9/25 4:26,37,,Can be answered,Single,Golden Sky Minerals Corp owns Bullseye property. Which company’s property shares the longest continuous boundary with Bullseye property? Give the name of the company as shown on the legend.,Border,,White Gold Corp,2
q_3006,1107,White Gold Crop,8/9/25 22:52,38,,Can be answered,Single,Golden Sky Minerals Corp owns Bullseye property. Which company’s property shares the longest continuous boundary with Bullseye property? Give the name of the company as shown on the legend.,Border,,White Gold Corp,2
q_3010,1117,CAMARIOCANORTE,8/8/25 17:00,36,,Map doesn't contain information to answer the question,Single,What is the name of the 'Currently in exploitation' area that is intersected by the 'Cuchillas del Toa Biosphere' line?,Intersect,,Camarioca Norte,2
q_3010,1118,LA DELTA; CAMARIOCA SUR,8/9/25 4:26,37,,Can be answered,Single,What is the name of the 'Currently in exploitation' area that is intersected by the 'Cuchillas del Toa Biosphere' line?,Intersect,,Camarioca Norte,2
q_3010,1119,CAMARIOCAINORTE,8/9/25 22:52,38,,Can be answered,Single,What is the name of the 'Currently in exploitation' area that is intersected by the 'Cuchillas del Toa Biosphere' line?,Intersect,,Camarioca Norte,2
q_3012,1123,None,8/8/25 17:00,36,,Map doesn't contain information to answer the question,Single,Identify the East Tintic Historic Mine closest to the Trixie Main Shaft. What is the position of this mine in relation to the Trixie Main Shaft within the Cordero Mining concession?,Orientation,,North West,2
q_3012,1124,North West,8/9/25 4:26,37,,Map doesn't contain information to answer the question,Single,Identify the East Tintic Historic Mine closest to the Trixie Main Shaft. What is the position of this mine in relation to the Trixie Main Shaft within the Cordero Mining concession?,Orientation,,North West,2
q_3012,1125,North West,8/9/25 22:52,38,,Can be answered,Single,Identify the East Tintic Historic Mine closest to the Trixie Main Shaft. What is the position of this mine in relation to the Trixie Main Shaft within the Cordero Mining concession?,Orientation,,North West,2
q_3013,1126,SWFLK1,8/8/25 17:00,36,,Can be answered,Single,Which region of Fording River West has the highest density of Teck Drilled holes?,Within,,SWFLK1,2
q_3013,1127,SWF02,8/9/25 4:26,37,,Can be answered,Single,Which region of Fording River West has the highest density of Teck Drilled holes?,Within,,SWFLK1,2
q_3013,1128,SWF LK1,8/9/25 22:52,38,,Can be answered,Single,Which region of Fording River West has the highest density of Teck Drilled holes?,Within,,SWFLK1,2
q_3014,1129,Waste Rock Dump C,8/8/25 17:00,36,,Can be answered,Multi,Identify the WRD located between Klein Okawayo and Okawayo farms. What is the full name of this region as given by the Ultimate Pit Design with Project Infrastructure by Osino Resources. Give the name without abbreviating.,Equal,,Waste Rock Dump C,2
q_3014,1130,Bulge Pit; Clouds West,8/9/25 4:26,37,,Can be answered,Multi,Identify the WRD located between Klein Okawayo and Okawayo farms. What is the full name of this region as given by the Ultimate Pit Design with Project Infrastructure by Osino Resources. Give the name without abbreviating.,Equal,,Waste Rock Dump C,2
q_3014,1131,Waste Rock Dump C,8/9/25 22:52,38,,Can be answered,Multi,Identify the WRD located between Klein Okawayo and Okawayo farms. What is the full name of this region as given by the Ultimate Pit Design with Project Infrastructure by Osino Resources. Give the name without abbreviating.,Equal,,Waste Rock Dump C,2
q_3016,1135,None,8/8/25 17:00,36,,Map doesn't contain information to answer the question,Multi,"Atacama Water divides the project area within concession blocks associated with unique numbers (e.g., 24255). The LAC old concession block containing Diamond Drilling 'PGMW17-10' shares border with which 'Third-party concessions'?",Border,,Ganfeng Lithium Co.,2
q_3016,1136,Ganfeng Lithium Co,8/9/25 4:26,37,,Can be answered,Multi,"Atacama Water divides the project area within concession blocks associated with unique numbers (e.g., 24255). The LAC old concession block containing Diamond Drilling 'PGMW17-10' shares border with which 'Third-party concessions'?",Border,,Ganfeng Lithium Co.,2
q_3016,1137,Ganfeng Lithium Co,8/9/25 22:52,38,,Can be answered,Multi,"Atacama Water divides the project area within concession blocks associated with unique numbers (e.g., 24255). The LAC old concession block containing Diamond Drilling 'PGMW17-10' shares border with which 'Third-party concessions'?",Border,,Ganfeng Lithium Co.,2
q_3020,1147,17946; 17947; 17948,8/8/25 17:00,36,,Can be answered,Multi,Which Mining Concessions does the 'Former Property Boundary' of Salar de Tolillar Basin represent? Give just the numbers associated with the Mining Concession.,Equal,,17946; 17947; 17948,2
q_3020,1148,23291; 23290; 20018; 23289,8/9/25 4:26,37,,Can be answered,Multi,Which Mining Concessions does the 'Former Property Boundary' of Salar de Tolillar Basin represent? Give just the numbers associated with the Mining Concession.,Equal,,17946; 17947; 17948,2
q_3020,1149,17946;17947;17948,8/9/25 22:52,38,,Can be answered,Multi,Which Mining Concessions does the 'Former Property Boundary' of Salar de Tolillar Basin represent? Give just the numbers associated with the Mining Concession.,Equal,,17946; 17947; 17948,2
q_3021,1150,South East,8/8/25 17:00,36,,Can be answered,Multi,Which direction does Property Mineral Disposition MC00013808 lies in relation to Big Bear Camp?,Orientation,,South East,2
q_3021,1151,South East,8/9/25 4:26,37,,Can be answered,Multi,Which direction does Property Mineral Disposition MC00013808 lies in relation to Big Bear Camp?,Orientation,,South East,2
q_3021,1152,None,8/9/25 22:52,38,,Can be answered,Multi,Which direction does Property Mineral Disposition MC00013808 lies in relation to Big Bear Camp?,Orientation,,South East,2
q_3022,1153,South West,8/8/25 17:00,36,,Can be answered,Multi,What is the position of 'Titan II T.241084' relative to 'Aida T.163184' within the Cordero mining concession?,Orientation,,South West,2
q_3022,1154,North west,8/9/25 4:26,37,,Can be answered,Multi,What is the position of 'Titan II T.241084' relative to 'Aida T.163184' within the Cordero mining concession?,Orientation,,South West,2
q_3022,1155,South West,8/9/25 22:52,38,,Can be answered,Multi,What is the position of 'Titan II T.241084' relative to 'Aida T.163184' within the Cordero mining concession?,Orientation,,South West,2
q_3023,1156,5 km,8/8/25 17:00,36,,Can be answered,Single,Identify two points: (1) the westernmost historic drill hole at Zapote North and (2) the easternmost historic drill hole at Guadalupe East. Estimate the straight-line distance between the two points.,Distance,,3 km,2
q_3023,1157,None,8/9/25 4:26,37,,Map doesn't contain information to answer the question,Single,Identify two points: (1) the westernmost historic drill hole at Zapote North and (2) the easternmost historic drill hole at Guadalupe East. Estimate the straight-line distance between the two points.,Distance,,3 km,2
q_3023,1158,4 km,8/9/25 22:52,38,,Can be answered,Single,Identify two points: (1) the westernmost historic drill hole at Zapote North and (2) the easternmost historic drill hole at Guadalupe East. Estimate the straight-line distance between the two points.,Distance,,3 km,2
q_3024,1159,8,8/8/25 17:00,36,,Can be answered,Multi,Identify the area of Nighthawk Gold Property located North of the 'Winter Road'. How many Gold Deposits are located within this area?,Within,,8,2
q_3024,1160,None,8/9/25 4:26,37,,Map doesn't contain information to answer the question,Multi,Identify the area of Nighthawk Gold Property located North of the 'Winter Road'. How many Gold Deposits are located within this area?,Within,,8,2
q_3024,1161,8,8/9/25 22:52,38,,Can be answered,Multi,Identify the area of Nighthawk Gold Property located North of the 'Winter Road'. How many Gold Deposits are located within this area?,Within,,8,2
q_3029,1174,Jack's Crack,8/8/25 17:00,36,,Can be answered,Single,What is the name of the 'Fault (Inferred)' line that separates 'Pillowed Croesus Flow' bedrock geology and 'Mafic Volcanic' bedrock geology at the Croesus Mine Area?,Border,,Jack's Crack,2
q_3029,1175,Walsh Vein,8/9/25 4:26,37,,Can be answered,Single,What is the name of the 'Fault (Inferred)' line that separates 'Pillowed Croesus Flow' bedrock geology and 'Mafic Volcanic' bedrock geology at the Croesus Mine Area?,Border,,Jack's Crack,2
q_3029,1176,Jack's Crack,8/9/25 22:52,38,,Can be answered,Single,What is the name of the 'Fault (Inferred)' line that separates 'Pillowed Croesus Flow' bedrock geology and 'Mafic Volcanic' bedrock geology at the Croesus Mine Area?,Border,,Jack's Crack,2
q_3030,1177,Lucero Del Sur 12,8/8/25 17:00,36,,Can be answered,Multi,The property concession of Lucero Property is divided into multiple concession blocks with names of form Lucero Del Sur #. Which 'Granted' concession block is intersected by the boundary between the community limits of 'Choco' and 'Chachas'?,Intersect,,Lucero Del Sur 12,2
q_3030,1178,Lucero Del Sur 12,8/9/25 4:26,37,,Can be answered,Multi,The property concession of Lucero Property is divided into multiple concession blocks with names of form Lucero Del Sur #. Which 'Granted' concession block is intersected by the boundary between the community limits of 'Choco' and 'Chachas'?,Intersect,,Lucero Del Sur 12,2
